idx,id,name,PDB ID,UniProt Accession
9750.0,23019,CNOT1,4CRU,A5YKK6
9750.0,23019,CNOT1,4J8S,A5YKK6
9750.0,23019,CNOT1,5ANR,A5YKK6
9750.0,23019,CNOT1,4CRV,A5YKK6
9750.0,23019,CNOT1,4GML,A5YKK6
9750.0,23019,CNOT1,4CT4,A5YKK6
9752.0,23020,SNRNP200,6AH0,O75643
9752.0,23020,SNRNP200,6AH0,O75643
9752.0,23020,SNRNP200,6AH0,O75643
9752.0,23020,SNRNP200,6AH0,O75643
9752.0,23020,SNRNP200,6AH0,O75643
9752.0,23020,SNRNP200,6AH0,O75643
9752.0,23020,SNRNP200,6AH0,O75643
9752.0,23020,SNRNP200,4KIT,O75643
9752.0,23020,SNRNP200,6AH0,O75643
9756.0,23025,UNC13A,1Y8F,Q62768
9756.0,23025,UNC13A,5UE8,Q62768
9756.0,23025,UNC13A,6NYT,Q62768
9756.0,23025,UNC13A,5UF7,Q62768
9756.0,23025,UNC13A,2CJT,Q62768
9756.0,23025,UNC13A,2CJS,Q62768
9756.0,23025,UNC13A,3SWH,Q62768
9756.0,23025,UNC13A,2CJS,Q62768
9758.0,23028,KDM1A,3ZMS,O60341
9758.0,23028,KDM1A,5L3D,O60341
9758.0,23028,KDM1A,2COM,O60341
9758.0,23028,KDM1A,3ABT,O60341
9758.0,23028,KDM1A,2L3D,O60341
9758.0,23028,KDM1A,4CZZ,O60341
9758.0,23028,KDM1A,3ZN0,O60341
9758.0,23028,KDM1A,5IT3,O60341
9758.0,23028,KDM1A,2UXN,O60341
9758.0,23028,KDM1A,5LGN,O60341
9758.0,23028,KDM1A,5LGU,O60341
9760.0,2303,FOXC2,6AKO,Q99958
9762.0,23031,MAST3,1V9V,O60307
9763.0,23032,USP33,2UZG,Q8TEY7
9772.0,23040,MYT1L,1PXE,P70475
9775.0,23043,TNIK,5D7A,Q9UKE5
9778.0,23048,FNBP1,2EFL,Q96RU3
9780.0,2305,FOXM1,3G73,Q08050
9781.0,23051,ZHX3,2DA5,Q9H4I2
9781.0,23051,ZHX3,2DN0,Q9H4I2
9790.0,23062,GGA2,3MNM,P38817
9790.0,23062,GGA2,1MHQ,Q9UJY4
9797.0,23070,CMTR1,4N48,Q8N1G2
9798.0,23071,ERP44,5XWM,Q9BS26
9805.0,2308,FOXO1,4LG0,Q12778
9805.0,2308,FOXO1,5DUI,Q12778
9813.0,2309,FOXO3,2UZK,O43524
9816.0,23092,ARHGAP26,1UGV,Q9UNA1
9816.0,23092,ARHGAP26,1F7C,Q5ZMW5
9819.0,23095,KIF1B,2EH0,O60333
9820.0,23096,IQSEC2,6FAE,Q5JU85
9820.0,23096,IQSEC2,6FAE,Q5JU85
9824.0,231,AKR1B1,3RX4,P15121
9824.0,231,AKR1B1,1DLA,P80276
9834.0,23113,CUL9,2JUF,Q8IWT3
9840.0,2312,FLG,4PCW,P20930
9846.0,23129,PLXND1,5V6R,Q3UH93
9846.0,23129,PLXND1,3H6N,Q9Y4D7
9847.0,2313,FLI1,2YTU,Q01543
9847.0,2313,FLI1,1X66,Q01543
9847.0,2313,FLI1,5E8I,Q01543
9847.0,2313,FLI1,5JVT,Q01543
9852.0,23135,KDM6B,4EYU,Q5NCY0
9852.0,23135,KDM6B,4ASK,O15054
9852.0,23135,KDM6B,2XXZ,O15054
9853.0,23136,EPB41L3,6IBE,Q9Y2J2
9854.0,23137,SMC5,3HTK,Q08204
9854.0,23137,SMC5,5MG8,O13710
9854.0,23137,SMC5,5MG8,O13710
9857.0,2314,FLII,5B0O,P26465
9857.0,2314,FLII,2DPY,P26465
9874.0,2316,FLNA,3CNK,P21333
9874.0,2316,FLNA,2WFN,P21333
9874.0,2316,FLNA,2K7Q,P21333
9877.0,23162,MAPK8IP3,4PXJ,Q9UPT6
9878.0,23163,GGA3,1P4U,Q9NZ52
9878.0,23163,GGA3,1WR6,Q9NZ52
9878.0,23163,GGA3,1JPL,Q9NZ52
9883.0,23168,RTF1,4L1P,Q92541
9885.0,2317,FLNB,2DI9,O75369
9885.0,2317,FLNB,4B7L,O75369
9885.0,2317,FLNB,2DI8,O75369
9885.0,2317,FLNB,2EE9,O75369
9885.0,2317,FLNB,2DIB,O75369
9885.0,2317,FLNB,2EEB,O75369
9885.0,2317,FLNB,2EED,O75369
9885.0,2317,FLNB,2EEA,O75369
9885.0,2317,FLNB,2DMC,O75369
9885.0,2317,FLNB,2WA5,O75369
9885.0,2317,FLNB,2EE6,O75369
9885.0,2317,FLNB,5DCP,O75369
9885.0,2317,FLNB,2EEC,O75369
9885.0,2317,FLNB,2DIA,O75369
9885.0,2317,FLNB,2E9I,O75369
9885.0,2317,FLNB,2E9J,O75369
9885.0,2317,FLNB,2DMB,O75369
9885.0,2317,FLNB,2DLG,O75369
9887.0,23171,GPD1L,2PLA,Q8N335
9889.0,23173,METAP1,4IU6,P53582
9889.0,23173,METAP1,2B3K,P53582
9894.0,23178,PASK,3DLS,Q96RG2
9895.0,23179,RGL1,1EF5,Q60695
9899.0,23184,MESD,2KGL,Q9ERE7
9906.0,23191,CYFIP1,4N78,Q7L576
9906.0,23191,CYFIP1,3P8C,Q7L576
9906.0,23191,CYFIP1,4N78,Q7L576
9906.0,23191,CYFIP1,3P8C,Q7L576
9906.0,23191,CYFIP1,3P8C,Q7L576
9907.0,23192,ATG4B,2Z0E,Q9Y4P1
9908.0,23193,GANAB,5HJR,Q8BHN3
9908.0,23193,GANAB,5IEF,Q8BHN3
9908.0,23193,GANAB,5IEE,Q8BHN3
9922.0,23209,MLC1,1N2D,P53141
9922.0,23209,MLC1,2FCE,P53141
9923.0,2321,FLT1,3HNG,P17948
9926.0,23212,RRS1,5A53,Q08746
9926.0,23212,RRS1,5A53,Q08746
9934.0,2322,FLT3,5X02,P36888
9934.0,2322,FLT3,4RT7,P36888
9934.0,2322,FLT3,4XUF,P36888
9941.0,23229,ARHGEF9,2DFK,Q9QX73
9941.0,23229,ARHGEF9,4MT6,Q9QX73
9942.0,2323,FLT3LG,3QS9,P49771
9942.0,2323,FLT3LG,3QS9,P49771
9942.0,2323,FLT3LG,3QS7,P49771
9950.0,23237,ARC,1NLA,P03050
9950.0,23237,ARC,1U9P,P03050
9952.0,2324,FLT4,4BSK,P35916
9952.0,2324,FLT4,4BSJ,P35916
9955.0,23242,COBL,3NJR,D5AV04
9959.0,23246,BOP1,5KKH,Q18DH8
9968.0,23256,SCFD1,1Y9J,Q62991
9971.0,2326,FMO1,2GV8,Q9HFE4
9972.0,23261,CAMTA1,2CXK,Q9Y6Y1
9973.0,23262,PPIP5K2,3T99,O43314
9974.0,23263,MCF2L,1LB1,Q64096
9976.0,23265,EXOC7,2PFT,O35250
9985.0,23275,POFUT2,4AP5,Q9Y2G5
9999.0,23294,ANKS1A,2LMR,Q92625
10006.0,23303,KIF13B,3FM8,Q9NQT8
10006.0,23303,KIF13B,6A1Z,A0A0G2K8Z9
10006.0,23303,KIF13B,3GBJ,Q9NQT8
10007.0,23304,UBR2,5TDD,Q8IWV8
10012.0,23309,SIN3B,5Y95,Q62141
10012.0,23309,SIN3B,2CZY,Q62141
10012.0,23309,SIN3B,1PD7,Q62141
10012.0,23309,SIN3B,2F05,Q62141
10013.0,2331,FMOD,5MX0,Q06828
10017.0,23314,SATB2,1WI3,Q9UPW6
10017.0,23314,SATB2,2CSF,Q9UPW6
10017.0,23314,SATB2,1WIZ,Q9UPW6
10019.0,23316,CUX2,1X2L,O14529
10019.0,23316,CUX2,1WH8,O14529
10019.0,23316,CUX2,1WH6,O14529
10021.0,23318,TUT4,2NOM,Q381M1
10022.0,2332,FMR1,2QND,Q06787
10022.0,2332,FMR1,2BKD,Q06787
10022.0,2332,FMR1,2FMR,Q06787
10022.0,2332,FMR1,4QVZ,Q06787
10024.0,23322,RPGRIP1L,2YRB,Q68CZ1
10032.0,23332,CLASP1,4K92,Q7Z460
10044.0,23348,DOCK9,2WMN,Q9BZ29
10044.0,23348,DOCK9,1WG7,Q9BZ29
10050.0,23353,SUN1,5YWZ,Q9D666
10060.0,23365,ARHGEF12,1TXD,Q9NZN5
10064.0,23369,PUM2,3GVT,Q80U58
10069.0,23378,RRP8,2ZFU,O43159
10076.0,23385,NCSTN,5FN4,Q92542
10076.0,23385,NCSTN,5FN3,Q92542
10076.0,23385,NCSTN,4UIS,Q92542
10076.0,23385,NCSTN,6IYC,Q92542
10076.0,23385,NCSTN,6IYC,Q92542
10076.0,23385,NCSTN,4R12,F0ZBA6
10076.0,23385,NCSTN,5FN4,Q92542
10076.0,23385,NCSTN,4UIS,Q92542
10080.0,2339,FNTA,2H6F,P49354
10080.0,2339,FNTA,1N4R,Q04631
10080.0,2339,FNTA,1O1S,Q04631
10080.0,2339,FNTA,2BED,Q04631
10080.0,2339,FNTA,2ZIR,Q04631
10081.0,23390,ZDHHC17,3EU9,Q8IUH5
10087.0,23398,PPWD1,2A2N,Q96BP3
10093.0,23405,DICER1,5ZAK,Q9UPY3
10093.0,23405,DICER1,2EB1,Q9UPY3
10093.0,23405,DICER1,4WYQ,Q9UPY3
10093.0,23405,DICER1,3C4T,Q8R418
10094.0,23406,COTL1,1T3Y,Q14019
10095.0,23408,SIRT5,5BWL,Q9NXA8
10095.0,23408,SIRT5,6FKY,Q6DHI5
10096.0,23409,SIRT4,5OJN,Q28CB4
10097.0,23410,SIRT3,5YTK,Q9NTG7
10098.0,23411,SIRT1,4ZZH,Q96EB6
10098.0,23411,SIRT1,4IG9,Q96EB6
10098.0,23411,SIRT1,5BTR,Q96EB6
10100.0,23413,NCS1,2L2E,Q09711
10100.0,23413,NCS1,2LCP,P62166
10104.0,23417,MLYCD,4F0X,O95822
10111.0,23426,GRIP1,1V5Q,Q925T6
10111.0,23426,GRIP1,2JIL,Q9Y3R0
10111.0,23426,GRIP1,1P1E,P97879
10111.0,23426,GRIP1,1N7E,P97879
10111.0,23426,GRIP1,1M5Z,P97879
10111.0,23426,GRIP1,2QT5,P97879
10111.0,23426,GRIP1,1P1D,P97879
10117.0,23433,RHOQ,2ATX,P17081
10126.0,23450,SF3B3,6EN4,Q15393
10129.0,23456,ABCB10,4AYX,Q9NRK6
10131.0,2346,FOLH1,4MCR,Q04609
10134.0,23462,HEY1,2DB7,Q9Y5J3
10135.0,23463,ICMT,5VG9,D6WJ77
10139.0,23468,CBX5,3I3C,P45973
10140.0,23469,PHF3,2DME,Q92576
10142.0,23473,CAPN7,2QFE,Q9Y6W3
10143.0,23474,ETHE1,4CHL,O95571
10144.0,23475,QPRT,5AYY,Q15274
10144.0,23475,QPRT,4I9A,I3LK75
10147.0,23479,ISCU,1SU0,Q9A1G2
10147.0,23479,ISCU,2Z7E,O67045
10147.0,23479,ISCU,1WFZ,Q9D7P6
10147.0,23479,ISCU,1Q48,Q57074
10148.0,2348,FOLR1,4LRH,P15328
10150.0,23481,PES1,2EP8,O00541
10157.0,23498,HAAO,5TK5,P46952
10157.0,23498,HAAO,3FE5,Q0VCA8
10158.0,23499,MACF1,5VE9,Q9UPN3
10158.0,23499,MACF1,5VE9,Q9UPN3
10159.0,2350,FOLR2,4KN1,P14207
10167.0,23509,POFUT1,5KY2,Q91ZW2
10167.0,23509,POFUT1,5UXH,Q9H488
10170.0,23512,SUZ12,6C23,Q15022
10170.0,23512,SUZ12,6C23,Q15022
10173.0,23515,MORC3,4QQ4,Q14149
10173.0,23515,MORC3,5IX2,F7BJB9
10175.0,23517,MTREX,6C90,P42285
10180.0,23521,RPL13A,6ELZ,Q12690
10180.0,23521,RPL13A,6ELZ,Q12690
10180.0,23521,RPL13A,6EM5,Q12690
10180.0,23521,RPL13A,6ELZ,Q12690
10180.0,23521,RPL13A,6EM5,Q12690
10180.0,23521,RPL13A,6ELZ,Q12690
10180.0,23521,RPL13A,6ELZ,Q12690
10180.0,23521,RPL13A,6EM5,Q12690
10180.0,23521,RPL13A,6ELZ,Q12690
10180.0,23521,RPL13A,6ELZ,Q12690
10180.0,23521,RPL13A,6ELZ,Q12690
10188.0,2353,FOS,1FOS,P01100
10193.0,23534,TNPO3,4C0Q,Q9Y5L0
10193.0,23534,TNPO3,6GX9,Q9Y5L0
10197.0,2354,FOSB,5VPA,P53539
10197.0,2354,FOSB,5VPB,P53539
10197.0,2354,FOSB,4NB2,P60864
10197.0,2354,FOSB,4JH6,Q739M9
10198.0,23541,SEC14L2,1O6U,O76054
10200.0,23543,RBFOX2,2CQ3,O43251
10206.0,23549,DNPEP,4DYO,Q9ULA0
10206.0,23549,DNPEP,3VAT,Q2HJH1
10218.0,2356,FPGS,1FGS,P15925
10224.0,23567,ZNF346,1ZU1,Q8AVN9
10224.0,23567,ZNF346,2MKD,Q9UL40
10226.0,23569,PADI4,2DEY,Q9UM07
10227.0,2357,FPR1,5HUA,Q6FMA3
10227.0,2357,FPR1,1YAT,P20081
10228.0,23576,DDAH1,6DGE,O94760
10228.0,23576,DDAH1,2CI6,P56965
10232.0,23582,CCNDBP1,3AY5,O95273
10233.0,23583,SMUG1,1OE6,Q9YGN6
10239.0,23589,CARHSP1,3AQQ,Q9Y2V2
10243.0,23592,LEMD3,2CH0,Q9Y2U8
10244.0,23593,HEBP2,3R8J,Q9Y5Z4
10245.0,23594,ORC6,3M03,Q9Y5N6
10246.0,23595,ORC3,5UJ8,Q9UBD5
10253.0,23604,DAPK2,2A27,Q9UIK4
10253.0,23604,DAPK2,1ZWS,Q9UIK4
10253.0,23604,DAPK2,2YAB,Q8VDF3
10265.0,23621,BACE1,3TPL,P56817
10265.0,23621,BACE1,4B1C,P56817
10267.0,23624,CBLC,3VRR,Q9ULV8
10270.0,23627,PRND,1LG4,Q9UKY0
10270.0,23627,PRND,1I17,Q9QUG3
10272.0,23632,CA14,1RJ5,Q9WVT6
10272.0,23632,CA14,4LU3,Q9ULX7
10273.0,23633,KPNA6,4UAD,O60684
10276.0,23637,RABGAP1,4NC6,Q9Y3P9
10281.0,23643,LY96,2E59,Q9Y6Y9
10285.0,23647,ARFIP2,1I4L,P53365
10287.0,23649,POLA2,4Y97,Q14181
10288.0,23650,TRIM29,2CSV,Q14134
10289.0,23654,PLXNB2,5E6P,B2RXS4
10289.0,23654,PLXNB2,5E6P,B2RXS4
10289.0,23654,PLXNB2,4E71,O15031
10291.0,23658,LSM5,4EMK,O42978
10291.0,23658,LSM5,3PGG,Q5CXX3
10292.0,23659,PLA2G15,4X97,Q8NCC3
10298.0,23673,STX12,2DNX,Q86Y82
10301.0,23678,SGK3,1XTE,Q9ERE3
10301.0,23678,SGK3,6EDX,Q96BR1
10303.0,23683,PRKD3,2D9Z,O94806
10307.0,23710,GABARAPL1,5LXH,Q9H0R8
10307.0,23710,GABARAPL1,2R2Q,Q9H0R8
10314.0,23746,AIPL1,5U9A,Q9NZN9
10320.0,23759,PPIL2,1ZKC,Q13356
10321.0,23760,PITPNB,2A1L,P53812
10325.0,23765,IL17RA,5N9B,Q96F46
10325.0,23765,IL17RA,4NUX,Q96F46
10328.0,23768,FLRT2,4V2C,Q8BLU0
10330.0,23770,FKBP8,3EY6,Q14318
10330.0,23770,FKBP8,2D9F,Q14318
10330.0,23770,FKBP8,2MF9,Q14318
10342.0,238,ALK,3AOX,Q9UM73
10343.0,239,ALOX12,3D3L,P18054
10344.0,2395,FXN,3T3J,Q16595
10346.0,240,ALOX5,3O8Y,P09917
10347.0,241,ALOX5AP,2Q7R,P20292
10349.0,24138,IFIT5,4HOQ,Q13325
10354.0,24142,NAA80,5WJD,Q59DX8
10357.0,24146,CLDN15,4P79,Q9Z0S5
10359.0,24148,PRPF6,3JCR,O94906
10359.0,24148,PRPF6,3JCR,O94906
10359.0,24148,PRPF6,3JCR,O94906
10389.0,246,ALOX15,3RDE,P16469
10389.0,246,ALOX15,2P0M,P12530
10394.0,246175,CNOT6L,5DV2,Q96LI5
10401.0,246243,RNASEH1,2QKK,O60930
10405.0,246329,STAC3,2DB6,Q96MF2
10417.0,247,ALOX15B,4NRE,O15296
10418.0,2475,MTOR,6BCU,P42345
10418.0,2475,MTOR,5WBU,P42345
10418.0,2475,MTOR,5WBU,P42345
10418.0,2475,MTOR,2NPU,P42345
10418.0,2475,MTOR,5WBY,P42345
10419.0,248,ALPI,4KJD,P15693
10426.0,2494,NR5A2,1PK5,P45448
10426.0,2494,NR5A2,4DOR,O00482
10426.0,2494,NR5A2,5L0M,O00482
10426.0,2494,NR5A2,3F5C,P45448
10427.0,2495,FTH1,5GN8,P02794
10427.0,2495,FTH1,3WNW,P09528
10427.0,2495,FTH1,5OBB,P09528
10427.0,2495,FTH1,5JKM,P02794
10427.0,2495,FTH1,3AJP,P02794
10427.0,2495,FTH1,5GN8,P02794
10432.0,25,ABL1,3T04,P00519
10432.0,25,ABL1,2ABL,P00519
10432.0,25,ABL1,5NP2,P00519
10432.0,25,ABL1,6AMW,P00519
10432.0,25,ABL1,1ZZP,P00519
10432.0,25,ABL1,2FO0,P00519
10432.0,25,ABL1,4XEY,P00519
10432.0,25,ABL1,6NPU,P00519
10433.0,250,ALPP,3MK1,P05187
10444.0,2512,FTL,4V6B,Q6S4P3
10444.0,2512,FTL,2V2I,P02791
10446.0,2516,NR5A1,1YMT,P33242
10446.0,2516,NR5A1,2FF0,P33242
10446.0,2516,NR5A1,4QJR,Q13285
10451.0,2521,FUS,2LCW,P35637
10451.0,2521,FUS,5W3N,P35637
10451.0,2521,FUS,2LA6,P35637
10452.0,2523,FUT1,5KOR,Q9SWH5
10467.0,2530,FUT8,2DE0,Q9BYC5
10481.0,2533,FYB1,2GTJ,O15117
10481.0,2533,FYB1,1RI9,O15117
10483.0,2534,FYN,2DQ7,P06241
10484.0,253430,IPMK,5W2G,Q8NFU5
10484.0,253430,IPMK,6E7F,Q8NFU5
10498.0,253738,EBF3,3N50,Q9H4W6
10498.0,253738,EBF3,3MUJ,Q9H4W6
10500.0,253782,CERS6,1X2M,Q8C172
10504.0,2539,G6PD,6E07,P11413
10510.0,253980,KCTD13,4UIJ,Q8WZ19
10521.0,254122,SNX32,6E8R,Q86XE0
10535.0,254295,PHYHD1,3OBZ,Q5SRE7
10547.0,2547,XRCC6,1JEY,P12956
10547.0,2547,XRCC6,6ERF,P12956
10547.0,2547,XRCC6,6ERG,P12956
10552.0,2548,GAA,5KZW,P10253
10563.0,2550,GABBR1,4MS4,Q9UBS5
10572.0,2551,GABPA,1AWC,Q00422
10572.0,2551,GABPA,1SXD,Q00422
10594.0,2554,GABRA1,6HUJ,P08219
10594.0,2554,GABRA1,6HUO,P08219
10594.0,2554,GABRA1,6CDU,P14867
10594.0,2554,GABRA1,6HUO,P08219
10607.0,255738,PCSK9,3M0C,Q8NBP7
10607.0,255738,PCSK9,2W2P,Q8NBP7
10607.0,255738,PCSK9,3P5B,Q8NBP7
10607.0,255738,PCSK9,7ANQ,Q8NBP7
10607.0,255738,PCSK9,2W2M,Q8NBP7
10607.0,255738,PCSK9,3BPS,Q8NBP7
10607.0,255738,PCSK9,4K8R,Q8NBP7
10607.0,255738,PCSK9,5VLH,Q8NBP7
10613.0,2558,GABRA5,5O8F,P31644
10621.0,255967,PAN3,4CYJ,G0S0Y3
10621.0,255967,PAN3,4BWP,Q95RR8
10627.0,2561,GABRB2,6D6U,P47870
10627.0,2561,GABRB2,6D6T,P47870
10627.0,2561,GABRB2,6D6T,P47870
10627.0,2561,GABRB2,6D6T,P47870
10633.0,2562,GABRB3,4COF,P28472
10633.0,2562,GABRB3,6A96,P28472
10637.0,256281,NUDT14,3Q91,O95848
10656.0,2566,GABRG2,6DW0,P18508
10656.0,2566,GABRG2,6DW1,P18508
10656.0,2566,GABRG2,6DW1,P18508
10680.0,2571,GAD1,3HBX,Q42521
10680.0,2571,GAD1,2OKJ,Q99259
10688.0,2572,GAD2,2OKK,Q05329
10696.0,257364,SNX33,4AKV,Q8WV41
10712.0,25771,TBC1D22A,2QFZ,Q8WUA7
10716.0,25777,SUN2,5ED8,Q8BJS4
10716.0,25777,SUN2,5ED9,Q8BJS4
10716.0,25777,SUN2,3UNP,Q9UH99
10732.0,25797,QPCT,3SI0,Q16769
10732.0,25797,QPCT,3SI2,Q9CYK2
10736.0,2580,GAK,4C59,O14976
10738.0,25801,GCA,1F4Q,P28676
10740.0,25802,LMOD1,4Z79,P29536
10741.0,25803,SPDEF,1YO5,O95238
10741.0,25803,SPDEF,2DKX,O95238
10742.0,25804,LSM4,4EMH,O14352
10747.0,2581,GALC,3ZR5,P54818
10747.0,2581,GALC,5NXB,P54818
10751.0,25816,TNFAIP8,5JXD,Q921Z5
10753.0,25818,KLK5,2PSX,Q9Y337
10754.0,25819,NOCT,6BT2,Q9UK39
10754.0,25819,NOCT,5OTA,P35120
10755.0,2582,GALE,1UDA,P09147
10755.0,2582,GALE,1I3M,Q14376
10755.0,2582,GALE,3ENK,Q3JPI3
10755.0,2582,GALE,1GY8,Q8T8E9
10756.0,25820,ARIH1,4KBL,Q9Y4X5
10756.0,25820,ARIH1,1WD2,Q9Y4X5
10756.0,25820,ARIH1,5TTE,Q9Y4X5
10756.0,25820,ARIH1,2M9Y,Q9Y4X5
10756.0,25820,ARIH1,5UDH,Q9Y4X5
10760.0,25824,PRDX5,2WFC,Q1AN23
10760.0,25824,PRDX5,3MNG,P30044
10761.0,25825,BACE2,3ZKX,Q9Y5Z0
10764.0,25828,TXN2,1UVZ,Q99757
10767.0,25830,SULT4A1,1ZD1,Q9BR01
10768.0,25831,HECTD1,3DKM,Q9ULT8
10768.0,25831,HECTD1,2DK3,Q9ULT8
10773.0,25837,RAB26,2G6B,Q9ULW5
10774.0,25839,COG4,3HR0,Q9H9E3
10775.0,2584,GALK1,1WUU,P51570
10778.0,25842,ASF1A,2I32,Q9Y294
10778.0,25842,ASF1A,5C3I,Q9Y294
10778.0,25842,ASF1A,2IIJ,Q9Y294
10778.0,25842,ASF1A,2IO5,Q9Y294
10783.0,2585,GALK2,2A2C,Q01415
10792.0,25861,WHRN,1UEZ,Q9P202
10792.0,25861,WHRN,1UFX,Q9P202
10792.0,25861,WHRN,6FDE,Q80VW5
10792.0,25861,WHRN,1UF1,Q9P202
10795.0,25865,PRKD2,2COA,Q9BZL6
10797.0,25870,SUMF2,1Y4J,Q8NBJ7
10805.0,2588,GALNS,4FDJ,P34059
10816.0,25895,EEF1AKMT3,4QPN,Q96AZ1
10819.0,25898,RCHY1,2DKT,Q9CR50
10819.0,25898,RCHY1,2K2C,Q96PM5
10820.0,259,AMBP,1BIK,P02760
10821.0,2590,GALNT2,5AJO,Q10471
10833.0,25913,POT1,1PXT,P27796
10833.0,25913,POT1,4HJ5,O13988
10833.0,25913,POT1,5UN7,Q9NUX5
10833.0,25913,POT1,6BWY,O13988
10833.0,25913,POT1,5H65,Q9NUX5
10833.0,25913,POT1,3KJP,Q9NUX5
10833.0,25913,POT1,1QZH,O13988
10839.0,2592,GALT,1HXP,P09148
10839.0,2592,GALT,6GQD,P07902
10844.0,25923,ATL3,5VGR,Q6DD88
10872.0,2593,GAMT,1XCL,P10868
10872.0,2593,GAMT,1P1B,P10868
10872.0,2593,GAMT,3ORH,Q14353
10876.0,25932,CLIC4,2D2Z,Q9Y696
10881.0,25939,SAMHD1,6BRH,Q60710
10884.0,25942,SIN3A,2RMS,Q60520
10884.0,25942,SIN3A,2RMR,Q60520
10886.0,25945,NECTIN3,4FOM,Q9NQS3
10886.0,25945,NECTIN3,5B22,Q9JLB9
10891.0,25950,RWDD3,2EBK,Q9Y3V2
10896.0,2596,GAP43,4E53,P06837
10902.0,2597,GAPDH,3GPD,P04406
10902.0,2597,GAPDH,1ZNQ,P04406
10902.0,2597,GAPDH,5M6D,I6L8L9
10903.0,25970,SH2B1,2HDV,Q91ZM2
10906.0,25974,MMACHC,3SOM,Q9Y4U1
10909.0,25977,NECAP1,1TQZ,Q9CR95
10912.0,25980,AAR2,4ILG,P32357
10912.0,25980,AAR2,4I43,P32357
10918.0,25989,ULK3,6FDY,Q6PHR2
10920.0,25994,HIGD1A,2LOM,Q9Y241
10924.0,26,AOC1,3K5T,P19801
10924.0,26,AOC1,1RKY,Q96X16
10924.0,26,AOC1,1ZVC,Q9LS03
10931.0,26009,ZZZ3,6E86,Q8IYH5
10931.0,26009,ZZZ3,2FC7,Q8IYH5
10931.0,26009,ZZZ3,2YUM,Q8IYH5
10936.0,26013,L3MBTL1,2RHI,Q9Y468
10940.0,26019,UPF2,4CEM,Q9HAU5
10940.0,26019,UPF2,4CEK,Q9HAU5
10945.0,26027,ACOT11,3FO5,Q8WXI4
10957.0,26035,GLCE,6I01,O94923
10963.0,260425,MAGI3,3SOE,Q5TCQ9
10966.0,260434,PYDC1,2HM2,Q8WXC3
10975.0,26052,DNM3,3L43,Q9UQ16
10975.0,26052,DNM3,5A3F,Q9UQ16
10982.0,26060,APPL1,2Z0N,Q9UKG1
10982.0,26060,APPL1,5C5B,Q9UKG1
10984.0,26063,DECR2,4FC7,Q9NUI1
10996.0,26088,GGA1,2DWY,Q9UJY5
10996.0,26088,GGA1,1NAF,Q9UJY5
10996.0,26088,GGA1,3G2U,Q9UJY5
10996.0,26088,GGA1,1NA8,Q9UJY5
10996.0,26088,GGA1,1X79,Q9UJY5
10996.0,26088,GGA1,1X79,Q9UJY5
10996.0,26088,GGA1,1O3X,Q9UJY5
10996.0,26088,GGA1,5CN1,Q06336
10996.0,26088,GGA1,1OXZ,Q9UJY5
11027.0,26140,TTLL3,5VLQ,B2GUB3
11029.0,26146,TRAF3IP1,5FMU,Q149C2
11029.0,26146,TRAF3IP1,2EQO,Q8TDR0
11040.0,26157,GIMAP2,3P1J,Q9UG22
11040.0,26157,GIMAP2,2XTP,Q9UG22
11048.0,2617,GARS1,2PME,P41250
11049.0,261726,TIPRL,5W0X,Q8BH58
11049.0,261726,TIPRL,5D9G,O75663
11055.0,2618,GART,1MEJ,P22102
11055.0,2618,GART,2V9Y,P22102
11055.0,2618,GART,2QK4,P22102
11061.0,26191,PTPN22,3OLR,Q9Y2R2
11062.0,262,AMD1,1JL0,P17707
11062.0,262,AMD1,3H0W,P17707
11062.0,262,AMD1,3DZ4,P17707
11063.0,2620,GAS2,1V5R,P11862
11075.0,26225,ARL5A,2H16,Q9Y689
11077.0,26227,PHGDH,5OFW,O43175
11077.0,26227,PHGDH,2G76,O43175
11078.0,26228,STAP1,3MAZ,Q9ULZ2
11078.0,26228,STAP1,1X1F,Q9ULZ2
11079.0,26229,B3GAT3,1KWS,O94766
11080.0,2623,GATA1,3VEK,P17679
11080.0,2623,GATA1,2GAT,P17678
11081.0,26230,TIAM2,3A8P,Q6ZPF3
11083.0,26232,FBXO2,2E32,Q80UW2
11089.0,2624,GATA2,5O9B,P23769
11095.0,2625,GATA3,3DFX,P23772
11095.0,2625,GATA3,4HC9,P23771
11104.0,2626,GATA4,2M9W,P43694
11118.0,26275,HIBCH,3BPT,Q6NVY1
11120.0,26277,TINF2,5XYF,Q9BSI4
11123.0,2628,GATM,2JDX,P50440
11125.0,26281,FGF20,3F1R,Q9NP95
11128.0,26286,ARFGAP3,2CRW,Q9NP61
11130.0,26289,AK5,2BWJ,Q9Y6K8
11140.0,2632,GBE1,5CLW,Q04446
11141.0,2633,GBP1,1F5N,P32455
11141.0,2633,GBP1,2D4H,P32455
11142.0,26330,GAPDHS,5C7I,Q64467
11142.0,26330,GAPDHS,3H9E,O14556
11152.0,2636,GBX1,2ME6,Q14549
11154.0,2638,GC,1MA9,P02774
11155.0,2639,GCDH,1SIR,Q92947
11157.0,2642,GCGR,4LF3,P47871
11157.0,2642,GCGR,5EE7,P47871
11157.0,2642,GCGR,5XF1,P47871
11158.0,2643,GCH1,1FB1,P30793
11158.0,2643,GCH1,1IS8,P22288
11158.0,2643,GCH1,1WPL,P22288
11160.0,2645,GCK,4DCH,P35557
